Gene ID	Gene Name	SRR1839796	SRR1839800	SRR1839795	SRR1839804	SRR1839802	SRR1839801	SRR1839803	SRR1839797	SRR1839794	SRR1839792	SRR1839799	SRR1839791	SRR1839798	SRR1839793
ENSG00000211958	IGHV3-38	0	0	0	1	0	0	0	0	1	0	0	2	0	0
ENSG00000211959	IGHV4-39	54	69	149	67	0	92	59	35	145	95	38	31	91	114
ENSG00000211961	IGHV1-45	0	0	3	0	1	2	0	1	3	0	0	4	1	0
ENSG00000211962	IGHV1-46	11	20	42	17	36	24	27	11	41	25	7	11	27	30
ENSG00000211964	IGHV3-48	18	32	38	82	118	34	39	16	39	28	16	42	37	60
ENSG00000211965	IGHV3-49	10	24	34	41	42	22	13	10	49	7	16	13	17	30
ENSG00000211966	IGHV5-51	18	59	120	83	108	47	57	34	197	67	27	42	75	46
ENSG00000211967	IGHV3-53	11	23	28	20	26	5	0	15	26	26	20	7	16	16
ENSG00000211968	IGHV1-58	2	1	7	1	4	5	5	4	7	1	3	5	7	3
ENSG00000211970	IGHV4-61	10	11	11	20	17	6	4	3	14	15	4	9	13	9
ENSG00000211972	IGHV3-66	1	9	9	12	7	12	7	4	9	6	3	5	6	17
ENSG00000211973	IGHV1-69	8	4	9	7	17	18	1	3	11	0	3	0	2	5
ENSG00000211974	IGHV2-70D	8	2	1	0	2	5	0	8	7	0	0	1	6	4
ENSG00000211976	IGHV3-73	12	17	56	13	31	18	14	2	9	22	1	6	5	12
ENSG00000211978	IGHV5-78	2	9	17	10	12	16	16	6	9	5	9	9	12	8
ENSG00000211979	IGHV7-81	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211991	MIR676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211997	MIR708	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212013	MIR509-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212014	MIR509-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212017	MIR548U	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212024	MIR550A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212027	MIR374B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212036	MIR548BA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212040	MIR543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212051	MIR320C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212100	MIR764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212102	MIR301B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212122	TSSK1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212123	PRR22	16	25	15	17	10	24	9	17	31	52	30	31	14	35
ENSG00000212124	TAS2R19	3	0	0	2	1	0	2	0	2	0	7	0	1	0
ENSG00000212125	TAS2R15P	2	4	0	2	1	0	2	0	3	0	0	3	6	0
ENSG00000212126	TAS2R50	1	2	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212127	TAS2R14	8	8	4	15	12	6	21	4	28	1	6	16	2	0
ENSG00000212128	TAS2R13	7	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000212133	RNU6-1168P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212134		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212135	SNORD67	0	0	0	1	0	0	0	4	0	0	0	0	1	0
ENSG00000212136	RNU6-696P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212138	RNA5SP372	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212140	RNU6-1320P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212144	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212145	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212146	RNU6-910P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212147	RNU6-1106P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212149		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212153	RNU1-82P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212154	RNA5SP377	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212156	RNU6-576P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212157	RNU6-1319P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212158	SNORD66	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212160	RNU6-205P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212161		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212163	SNORD91A	0	1	0	4	0	0	0	0	0	0	0	0	0	1
ENSG00000212165	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212167	RNU6-763P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212168		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212170	RNU1-77P	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000212171	RNA5SP86	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000212172	RNU1-149P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212175		0	4	1	4	2	0	1	0	0	0	0	6	0	0
ENSG00000212176	RNA5SP207	1	0	0	2	1	0	0	4	2	3	3	7	0	10
ENSG00000212181		0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212182	U3	0	0	0	1	0	0	1	3	0	0	0	0	0	0
ENSG00000212184	RNU6-440P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212186	RNU6-258P	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000212187		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212189	RNU6-328P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212190	RNU6-298P	0	0	1	2	0	0	1	0	0	0	0	0	0	0
ENSG00000212191		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212195	U3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000212199	RNU6-127P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212204	RNA5SP91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212205	Y_RNA	0	4	0	0	0	0	0	0	0	0	0	2	2	0
ENSG00000212206		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212207	RNU6-1321P	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000212211	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212214	SNORA48B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212215	RNU6-913P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212216	RNU6-816P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212219	RNU6-604P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212221	RNU6-220P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212224		0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212226	RNU6-907P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212229		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212230	RNU6-747P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212232	SNORD17	2	17	3	2	3	4	7	6	1	0	27	10	1	0
ENSG00000212237	RNA5SP18	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000212238	RNA5SP244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212240	RNU6-930P	1	0	0	4	3	0	0	0	0	0	1	1	0	0
ENSG00000212241	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212242	RNA5SP219	3	1	5	5	2	1	1	9	9	0	1	1	1	0
ENSG00000212246	RNU6-360P	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000212247	RNU6-278P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212248	RNU6-750P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212249	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212251	RNA5SP376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212257	RNU6-1176P	4	2	2	0	1	0	3	0	2	0	3	2	2	0
ENSG00000212258	RNA5SP176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212259	RNU6-308P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212260	RNU6-724P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212264	SNORD65C	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000212265	RNA5SP185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212266		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212269	RNU6-788P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212270		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212273		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212276	RNA5SP292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212278	SNORD81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212279		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212280	RNA5SP256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212282	RNU6-578P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212283	SNORD89	42	40	38	46	29	50	36	55	50	20	20	67	29	11
ENSG00000212289	RNA5SP339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212292	RNU6-239P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212293		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212295	SNORD28B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212296	SNORD72	0	0	0	1	2	0	1	0	1	0	0	0	1	0
ENSG00000212297	RNU6-821P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212298	RNU6-1009P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212302		0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000212303	RNU6-1154P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212304	SNORD12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212305	RNU6-679P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212306	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212308	RNA5SP23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212309	SNORD70B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212312	RNA5SP109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212314	RNU6-1307P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212316	RNU6-1228P	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212319	Y_RNA	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212321	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212324	RNU6-129P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212325	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212327	RNU6-882P	0	1	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000212329	RNU6-316P	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212330	RNU6-244P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212331	RNA5SP297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212332	RNU6-780P	2	3	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212333	RNA5SP213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212335	Y_RNA	1	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000212336	RNA5SP210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212338		0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000212340	RNU6-739P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212342		0	2	0	0	2	0	0	0	2	0	1	1	2	0
ENSG00000212344	RNU6-823P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212345	RNU6-700P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212347		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212348	RNU6-1300P	0	1	0	0	0	1	0	0	0	5	0	0	0	1
ENSG00000212354	RNU6-1242P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212358	RNU6-837P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212359	RNU6-550P	0	0	2	0	0	0	0	1	1	0	0	0	0	0
ENSG00000212360	RNU6-1177P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212363		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212365	RNA5SP332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212366	RNU6-1246P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212368	RNU6-1000P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212370	RNU6-482P	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000212371		3	3	2	3	0	0	1	0	7	0	0	5	0	0
ENSG00000212373	RNA5SP171	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212374	RNU6-401P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212377		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212378		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212379	RNU6-269P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212380	SNORD115-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212382	RNU6-159P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212383		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212384	SNORD113-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212385	RNU6-817P	0	0	2	0	0	0	0	0	1	0	0	1	0	0
ENSG00000212387	RNU6-1055P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212388	RNU6-796P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212389	RNU6-1275P	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000212391		2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212392	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212395		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212396	RNA5SP323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212397		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212398	RNU6-1248P	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000212402	SNORA74B	2	0	0	1	1	0	1	0	1	0	2	2	1	0
ENSG00000212404	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212407	RNU6-663P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212409	RNY4P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212410	RNU6-932P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212411	SNORD115	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212413	RNU11-3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212414	SNORD77B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212415		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212418	RNY4P36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212420	RNU6-1111P	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000212421		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212422	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212424	RNU1-119P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212425	RNA5SP105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212428	SNORD115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212429	RNU11-6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212432	SNORA75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212433	RNA5SP252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212434	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212440	SNORA75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212441	RNU6-1269P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212442	RNU6-243P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212443	SNORA53	4	1	3	2	2	1	3	0	3	0	4	1	3	1
ENSG00000212445		0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212446	RNU6-131P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212447	SNORD90	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000212448	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212450	RNU6-241P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212451	RNU11-4P	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000212452	SNORD69	0	1	2	1	1	0	2	0	1	0	0	1	2	0
ENSG00000212454	RNA5SP286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212455		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212457	RNU6-644P	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212458		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212459	RNU6-695P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212460	RNU6-460P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212461		0	0	0	0	1	0	1	0	0	2	0	0	0	3
ENSG00000212464	SNORA12	1	3	1	2	2	0	0	2	2	1	2	0	0	0
ENSG00000212466	RNU6-952P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212468	RNU6-754P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212469	RNU6-1158P	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000212473	RNU1-101P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212475	RNU6-400P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212479	U3	0	1	1	0	0	0	0	2	0	0	0	0	4	0
ENSG00000212482	RNU6-530P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212485	RNU6-1197P	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000212489	RNU6-1109P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212490		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212493	SNORD19	0	3	1	0	2	0	3	0	0	0	0	2	0	0
ENSG00000212495	RNU6-332P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212496	RNU6-1093P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212497	RNA5SP465	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000212498	SNORD86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212499	RNA5SP300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212505	RNA5SP299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212510	RNU6-972P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212511	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212512	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212516	RNU6-1268P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212517		0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000212518	RNU11-5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212520	RNU6-1250P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212521	RNU6-918P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212525	RNA5SP212	0	0	0	0	0	0	0	7	0	0	2	0	0	0
ENSG00000212526	RNU6-466P	0	0	1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000212527	RNA5SP63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212528	SNORD115-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212529		0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000212532		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212533	SNORA75	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000212534	SNORD70	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212535	RNU6-808P	0	0	0	2	0	0	0	0	1	0	0	0	0	0
ENSG00000212536	RNA5SP474	5	0	0	5	1	3	0	0	3	2	1	0	0	2
ENSG00000212538	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212539	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212541	RNU6-510P	5	1	7	3	8	0	3	6	6	0	0	3	0	0
ENSG00000212542	RNA5SP496	0	0	0	1	0	0	0	2	1	2	3	2	0	2
ENSG00000212545	RNU6-337P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212546	RNU6-995P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212549	RNA5SP354	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000212550	RNU1-78P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212551	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212553	SNORD116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212555	RNU6-192P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212556	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212558		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212559	RNA5SP35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212560	RNU6-630P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212561	RNU6-381P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212564	RNU6-1326P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212565		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212567		0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212568	RNU6-1254P	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000212569	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212571	RNA5SP482	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212572	RNU6-903P	0	1	0	0	0	0	0	1	0	6	0	3	0	0
ENSG00000212576	RNA5SP467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212579		0	1	0	0	0	0	1	1	0	4	1	8	0	0
ENSG00000212580	SNORA75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212581	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212584	RNU6-587P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212586		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212587	SNORA40C	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000212588	SNORA26	8	1	2	7	3	5	6	8	2	0	9	5	5	2
ENSG00000212589		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212590		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212593	SNORA75	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212594	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212595	RNA5SP525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212597	RNU6-876P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212598	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212599	RNU6-279P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212601	RNA5SP53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212604		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212605	RNU1-56P	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212607	SNORA3B	4	5	2	6	3	4	3	3	3	4	2	5	8	1
ENSG00000212608		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212609	RNU1-139P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212610	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212611	SNORD30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212612	RNU6-1239P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212615	SNORD58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212618		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212620	SNORA75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212623	RNU6-493P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212624		0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212625	RNA5SP397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212626		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212628	RNA5SP241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212643	ZRSR2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212657	KRTAP16-1	0	3	1	1	1	0	3	0	0	0	0	7	1	1
ENSG00000212658	KRTAP29-1	6	1	5	2	3	1	2	1	0	0	1	3	5	2
ENSG00000212659	KRTAP9-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212663		0	1	0	2	0	0	0	2	1	0	4	1	1	0
ENSG00000212664		0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000212694	LINC01089	739	627	455	587	474	542	402	415	899	984	718	694	479	602
ENSG00000212695		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212710	CTAGE1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000212712		0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212717	DEFB117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212719	LINC02693	67	58	60	160	81	66	100	57	148	36	50	102	56	23
ENSG00000212721	KRTAP4-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
